,movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
183,20210590,카시오페아,Cassiopeia,2021.0,20220601.0,장편,개봉,한국,드라마,한국,드라마,신연식,(주) 루스이소니도스
184,20040677,웨일 라이더,Whale Rider,2002.0,20041008.0,장편,개봉,뉴질랜드,"드라마,가족",뉴질랜드,드라마,니키 카로,판도라 필름
185,19900243,심연,The Abyss,1989.0,19900707.0,장편,개봉,미국,"SF,드라마,스릴러,액션,어드벤처",미국,SF,제임스 카메론,이십세기폭스필름코퍼레이션
186,19780079,포세이돈 어드벤쳐,The Poseidon Adventure,1972.0,19740227.0,장편,개봉,미국,"드라마,어드벤처",미국,드라마,로날드 님,이십세기폭스필름코퍼레이션
187,20200364,정말 먼 곳,A Distant Place,2020.0,20210318.0,장편,개봉,한국,드라마,한국,드라마,박근영,봄내필름
188,20172742,범죄도시,THE OUTLAWS,2017.0,20171003.0,장편,개봉,한국,"범죄,액션",한국,범죄,강윤성,(주)홍필름
189,20224304,피는 물보다 진하다,The Goblin,2022.0,20220525.0,장편,개봉,한국,액션,한국,액션,김희성,(주)도어이앤엠
190,20224574,인연을 긋다,An Uncomfortable Relationship,2022.0,20220526.0,장편,개봉,한국,드라마,한국,드라마,이정섭,(주)해오름이앤티
191,20219273,영희,Young-hee,2021.0,20220501.0,장편,개봉,한국,코미디,한국,코미디,차상민,주식회사 씨엠닉스
192,20223991,어부바,Eobuba,2021.0,20220511.0,장편,개봉,한국,가족,한국,가족,최종학,(주)글로빅엔터테인먼트
193,20217334,안녕하세요,Good morning,2021.0,20220525.0,장편,개봉,한국,드라마,한국,드라마,차봉주,(주)디엔디픽쳐스
194,20216753,쏴!쏴!쏴!쏴!탕,Shoot! Shoot! Shoot! Shoot! Bang,2020.0,20220518.0,장편,개봉,한국,"드라마,뮤지컬",한국,드라마,김재한,상남영화제작소
195,20201845,봉명주공,Land and Housing,2020.0,20220519.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김기성,케프-ㄹ러49
196,20217218,아이들은 즐겁다,KIDS ARE FINE,2020.0,20210505.0,장편,개봉,한국,드라마,한국,드라마,이지원,(주)영화사울림
197,20201792,액션동자,Action Dongja,2022.0,20220505.0,장편,개봉,한국,액션,한국,액션,최영민,수리수리마수리
198,20201464,빛나는 순간,Everglow,2020.0,20210630.0,장편,개봉,한국,드라마,한국,드라마,소준문,(주)명필름
199,20206424,사랑하고 있습니까,Are you in love,2019.0,20200325.0,장편,개봉,한국,"판타지,멜로/로맨스",한국,판타지,김정권,(주)강철필름
200,20225055,뜨거운 피: 디 오리지널,Hot Blooded: The Original,2019.0,20220526.0,장편,개봉,한국,"액션,범죄",한국,액션,천명관,주식회사 고래픽처스
201,20217298,불도저에 탄 소녀,The Girl on a Bulldozer,2021.0,20220407.0,장편,개봉,한국,드라마,한국,드라마,박이웅,(주)고집스튜디오
202,20126674,설국열차,Snowpiercer,2013.0,20130801.0,장편,개봉,"한국,체코","SF,액션",한국,SF,봉준호,(주)모호필름
203,20201688,헝거,Hunger,2020.0,20220421.0,장편,개봉,한국,"SF,드라마",한국,SF,강다연,영화사 케디필름
204,20207498,평평남녀,Unboxing Girl,2021.0,20220428.0,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,김수정,브릿지 프로덕션
205,20196669,앵커,Anchor,2022.0,20220420.0,장편,개봉,한국,스릴러,한국,스릴러,정지연,(주)인사이트필름
206,19650001,닥터 지바고,Doctor Zhivago,1965.0,19780101.0,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,데이빗 린,메트로-골드윈-마이어
207,20209348,쓰리: 아직 끝나지 않았다,Three,2020.0,20220421.0,장편,개봉,한국,"드라마,범죄,스릴러",한국,드라마,박루슬란, 아슬란필름
208,20207567,"위대한 계약: 파주, 책, 도시","Great Contract: Paju, Book, City",2020.0,20220421.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김종신,기린그림
209,20197520,엄마와 나,Mother Dearest,2022.0,20220414.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,연왕모,모모루덴스
210,20196906,스텔라,Stellar,2021.0,20220406.0,장편,개봉,한국,"코미디,드라마",한국,코미디,권수경,(주)데이드림엔터테인먼트
211,20040598,해리포터와 아즈카반의 죄수,Harry Potter And The Prisoner Of Azkaban,2004.0,20040716.0,장편,개봉,미국,드라마,미국,드라마,알폰소 쿠아론,워너브러더스사㈜
212,20207568,나는 조선사람입니다,I Am From Chosun,2020.0,20211209.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김철민,엠앤씨에프
213,20217102,너에게 가는 길,Coming to you,2021.0,20211117.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,변규리,성소수문화환경을 위한 모임 '연분홍치마'
214,20219711,늑대들,Wolves,2021.0,20220427.0,장편,개봉,한국,액션,한국,액션,전규환,(주)트리필름
215,20190299,이상한 나라의 수학자,In Our Prime,2020.0,20220309.0,장편,개봉,한국,드라마,한국,드라마,박동훈,(주)조이래빗
216,20223620,소설가의 영화,The Novelist's Film,2021.0,20220421.0,장편,개봉,한국,드라마,한국,드라마,홍상수,(주)영화제작전원사 
217,20223939,부기나이트,BOOGIE NIGHTS,2022.0,20220428.0,장편,개봉,한국,코미디,한국,코미디,김경엽,(주)콘텐츠지
218,19790082,디어헌터,The Deer Hunter,1978.0,19790303.0,장편,개봉,미국,"드라마,전쟁",미국,드라마,마이클 치미노,이엠아이 필름
219,20209298,"좋은 빛, 좋은 공기","Good Light, Good Air",2020.0,20210428.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,임흥순,반달
220,20200524,아들의 이름으로,In the Name of the Son,2020.0,20210512.0,장편,개봉,한국,"드라마,스릴러",한국,드라마,이정국,영화사 혼
221,20209954,광주비디오: 사라진 4시간,Gwangju Video: The missing,2020.0,20200716.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이조훈,(주)훈프로
222,20198414,시동,START-UP,2019.0,20191218.0,장편,개봉,한국,드라마,한국,드라마,최정열,(주)외유내강
223,20217123,복지식당,Awoke,2021.0,20220414.0,장편,개봉,한국,드라마,한국,드라마,정재익,제주에스엘(주)
224,20224302,3.5교시,3.5th Period,2021.0,20220414.0,장편,개봉,한국,"미스터리,판타지,멜로/로맨스",한국,미스터리,유희정,(주)써니엔터테인먼트
225,20174169,기묘한 가족,THE ODD FAMILY : ZOMBIE ON SALE,2018.0,20190213.0,장편,개봉,한국,"코미디,가족",한국,코미디,이민재,씨네주 유한회사
226,20209273,재춘언니,Sister J,2020.0,20220331.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이수정,생의 한가운데
227,20199500,뜨거운 피,Hot Blooded,2020.0,20220323.0,장편,개봉,한국,"범죄,드라마",한국,범죄,천명관,주식회사 고래픽처스
228,20200474,기적,Miracle,2020.0,20210915.0,장편,개봉,한국,드라마,한국,드라마,이장훈,(주)블러썸픽쳐스
229,20160261,극장판 프리파라 모두 모여라! 프리즘☆투어즈,"PriPara the Movie: Everyone, Assemble! Prism ☆ Tours",2016.0,20161013.0,장편,개봉,한국,애니메이션,한국,애니메이션,히시다 마사카즈,동우에이앤이(주)
230,19850042,장남,The Oldest Son,1985.0,19850622.0,장편,개봉,한국,"가족,드라마",한국,가족,이두용,태흥영화(주)
231,20224509,"다녀와요, 다녀왔습니다","See you, I’m home",2021.0,20220421.0,장편,개봉,한국,공연,한국,공연,손인영,문화체육관광부 국립극장
232,19940028,헐리우드 키드의 생애,Life Of Hollywood Kid,1994.0,19940730.0,장편,개봉,한국,드라마,한국,드라마,정지영,㈜영화세상
233,20223722,B컷,B Cut,2022.0,20220330.0,장편,개봉,한국,"범죄,액션,스릴러",한국,범죄,김진영,(주)영화사 필
234,20224142,세븐틴 파워 오브 러브 : 더 무비,SEVENTEEN POWER OF LOVE : THE MOVIE,2022.0,20220420.0,장편,개봉,한국,"공연,다큐멘터리",한국,공연,오윤동,씨제이포디플렉스 주식회사
235,20223799,가무악칠채,SEVEN BEATS,2020.0,20220317.0,장편,개봉,한국,공연,한국,공연,손인영,문화체육관광부 국립극장
236,20217427,메모리: 조작살인,Memory,2021.0,20211229.0,장편,개봉,한국,미스터리,한국,미스터리,김현우,걸리버 픽처스
237,20211931,아이돌레시피,Idol Recipe,2021.0,20220317.0,장편,개봉,한국,코미디,한국,코미디,이호성,주식회사 스태프이데아
238,20209186,태어나길 잘했어,The Slug,2020.0,20220414.0,장편,개봉,한국,드라마,한국,드라마,최진영,대장정
239,20210690,테이블 매너,Table Manner,2019.0,20220315.0,장편,개봉,한국,드라마,한국,드라마,박장운,영화사 새삶
240,20211549,로그 인 벨지움,Log in Belgium,2021.0,20211201.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,유태오,태오닉 모 
241,20198303,정의심판,Justice Judgment,2019.0,20191017.0,장편,개봉,한국,드라마,한국,드라마,조성현,프로젝트 엔터테인먼트
242,20212618,수퍼 소닉2,Sonic the Hedgehog 2,2021.0,20220406.0,장편,개봉,미국,"애니메이션,액션,어드벤처,코미디,가족,판타지,SF",미국,애니메이션,제프 파울러,파라마운트 픽쳐스
243,20190470,이타미 준의 바다,The Sea of Itami Jun,2019.0,20190815.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,정다운,기린그림
244,20209143,휴가,A Leave,2020.0,20211021.0,장편,개봉,한국,드라마,한국,드라마,이란희,작업장 ‘봄’
245,20158358,파란입이 달린 얼굴,A Blue Mouthed Face,2015.0,20180118.0,장편,개봉,한국,드라마,한국,드라마,김수정,냉이영화
246,20071054,중경삼림,Chungking Express,1994.0,19950902.0,장편,개봉,홍콩,드라마,홍콩,드라마,왕가위 ,젯톤프로덕션
247,20200295,혼자 사는 사람들,Aloners,2021.0,20210519.0,장편,개봉,한국,드라마,한국,드라마,홍성은,한국영화아카데미
248,20120108,지슬 - 끝나지 않은 세월2,Jiseul,2012.0,20130321.0,장편,개봉,한국,드라마,한국,드라마,오멸,주식회사 자파리필름
249,20167867,그물,THE NET,2016.0,20161006.0,장편,개봉,한국,드라마,한국,드라마,김기덕,(주)김기덕 필름
250,20200302,십개월의 미래 ,TEN Months,2020.0,20211014.0,장편,개봉,한국,드라마,한국,드라마,남궁선,한국예술종합학교 산학협력단
251,19980011,아름다운 시절,Spring In My Hometown,1998.0,19981121.0,장편,개봉,한국,"드라마,전쟁",한국,드라마,이광모,㈜영화사 백두대간
252,20101229,벙어리 삼룡이,Deaf Samryongi,1964.0,19641113.0,장편,개봉,한국,"멜로/로맨스,사극",한국,멜로/로맨스,신상옥,신필름
253,19900105,꼴찌부터 일등까지 우리반을 찾습니다,Our Class Accepts Anyone Regardless Of Grade,1990.0,19900929.0,장편,개봉,한국,드라마,한국,드라마,황규덕,한국 영화독립제작소 물결
254,20191041,축복의 집,Dust and Ashes,2019.0,20220224.0,장편,개봉,한국,"가족,드라마",한국,가족,박희권,(주)고앤고필름
255,20223326,전투왕,The Combat Kings,2021.0,20220217.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이상호,(주)씨네포트
256,20208006,인민을 위해 복무하라,SERVE THE PEOPLE,2020.0,20220223.0,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,장철수,주식회사 표범영화사
257,20188441,킹메이커,Kingmaker,2021.0,20220126.0,장편,개봉,한국,드라마,한국,드라마,변성현,(주)씨앗필름
258,20134122,한공주,HAN Gong-ju,2013.0,20140417.0,장편,개봉,한국,드라마,한국,드라마,이수진,리 공동체 영화사
259,20111250,써니 감독판,Sunny - Director's Cut,2011.0,20110728.0,장편,개봉,한국,"드라마,코미디",한국,드라마,강형철,(주)알로하픽쳐스
260,20175407,우상,Idol,2018.0,20190320.0,장편,개봉,한국,스릴러,한국,스릴러,이수진,리 공동체 영화사
261,20184133,어제 일은 모두 괜찮아,The Fault Is Not Yours,2019.0,20191121.0,장편,개봉,한국,드라마,한국,드라마,이성한,(주)부영엔터테인먼트
262,20181103,벌새,House of Hummingbird,2018.0,20190829.0,장편,개봉,한국,드라마,한국,드라마,김보라,에피파니(주)
263,20205261,나의 촛불,Candlelight Revolution,2019.0,20220210.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김의성,주기자 유한회사
264,20197961,매미소리,CICADA,2020.0,20220224.0,장편,개봉,한국,"드라마,가족",한국,드라마,이충렬,주식회사 자유로픽쳐스
265,20223124,리프레쉬,Re:fresh,2021.0,20220216.0,장편,개봉,한국,"드라마,코미디",한국,드라마,김길영,㈜케이엠글로벌미디어
266,20216082,늦봄2020,Blooming over the Line ,2021.0,20220210.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,박규현,(주)전주엠비씨 프로덕션
267,20176251,내안의 그놈,The Dude in Me,2018.0,20190109.0,장편,개봉,한국,"판타지,코미디",한국,판타지,강효진,(주)에코필름
268,20181434,신의 한 수: 귀수편,The Divine Move 2: The Wrathful,2019.0,20191107.0,장편,개봉,한국,"범죄,액션",한국,범죄,리건,(주)메이스엔터테인먼트
269,20216432,최면,The Hypnosis,2021.0,20210324.0,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),최재훈,(주)스마일이엔티
270,20200292,보드랍게,Comfort,2020.0,20220223.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,박문칠,(사)정신대할머니와함께하는시민모임 
271,20223714,대한민국 대통령,President of Korea,2021.0,20220217.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,배상국,(주)바보들
272,20223415,블루버스데이,Blue Birthday,2021.0,20220119.0,장편,개봉,한국,"멜로/로맨스,드라마,스릴러",한국,멜로/로맨스,박단희,씨제이 씨지브이(CJ CGV)(주)
273,20190665,임신한 나무와 도깨비,The Pregnant Tree and the Goblin,2019.0,20220127.0,장편,개봉,한국,"드라마,판타지",한국,드라마,김동령,(주)시네마달
274,20212952,극장판 안녕 자두야: 제주도의 비밀,Hello Jadoo : The Secret of Jeju Island,2021.0,20220127.0,장편,개봉,한국,애니메이션,한국,애니메이션,손석우,아툰즈
275,20209185,온 세상이 하얗다,And There was Light,2021.0,20220210.0,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,김지석,(주)소셜프로덕션
276,19800052,멋대로 해라,Do As You Want,1980.0,19800920.0,장편,개봉,한국,드라마,한국,드라마,김정현,남아진흥(주)
277,19730041,애인교실,Love Class,1973.0,19730413.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,고영남,남화
278,19840062,사랑의 찬가,Love Song,1984.0,19841110.0,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,심재석,남아진흥(주)
279,19830051,비련,Tragic Love,1983.0,19830423.0,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,심재석,남아진흥(주)
280,19790065,동백꽃 신사,The Camellia Man,1979.0,19791124.0,장편,개봉,한국,액션,한국,액션,이혁수,남아진흥(주)
281,19799096,중원의 백일홍,Zinnia In Plain,1979.0,19790611.0,장편,기타,한국,액션,한국,액션,김시현,남아진흥
282,19820026,친구여 조용히 가다오,"Dear Friend, Please Leave Quietly",1982.0,19820326.0,장편,개봉,한국,드라마,한국,드라마,고영남,남아진흥(주)
283,19780046,에너지 선생,Energy Teacher,1978.0,19781028.0,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,석래명,남아진흥
284,20212705,트로트는 인생이다,Trot is Life,2021.0,20220127.0,장편,개봉,한국,코미디,한국,코미디,투케이,㈜드림스테이션
285,20199882,경관의 피,The Policeman’s Lineage,2021.0,20220105.0,장편,개봉,한국,"범죄,드라마",한국,범죄,이규만,리양필름(주)
286,20101110,레인보우,Passerby #3,2009.0,20101118.0,장편,개봉,한국,드라마,한국,드라마,신수원,준필름
287,20204144,가치 캅시다 ,We Go Together,2020.0,20211028.0,장편,개봉,한국,드라마,한국,드라마,조승원,감성스토리
