,peopleCd,peopleNm,repRoleNm,filmoNames
15019,10090603,후쟁,감독,외팔이 여신용
15020,10003717,김기영,감독,육식동물
15021,20380206,김동원,감독,2차 송환
15022,10072486,최영철,감독,거대한 음모
15023,10029555,박호태,감독,사나이 악수
15024,10062145,정인철,감독,마당쇠와 언년이
15025,10003717,김기영,감독,봉선화
15026,10054133,유현목,감독,왜불러
15027,10090007,황규덕,감독,왜불러
15028,10054296,윤삼육,감독,왜불러
15029,10060335,장영일,감독,왜불러
15030,10024891,만다 구니토시,감독,언러브드
15031,10035529,서윤모,감독,구천동 화방
15032,10057543,이지룡,감독,구천동 화방
15033,10062145,정인철,감독,머저리와 등신들
15034,20063776,박용준,감독,머저리와 등신들
15035,10003692,김기,감독,도시에서 우는 매미
15036,10054901,이규환,감독,낙화암과 삼천궁녀
15037,10005590,김정용,감독,영웅무색
15038,10004760,김수용,감독,내 마음의 풍차
15039,10002440,권영순,감독,내 마음의 풍차
15040,20240348,마틸드 미쉘,감독,아포칼립토
15041,20240347,젤리엔 로스,감독,아포칼립토
15042,10025898,멜 깁슨,감독,아포칼립토
15043,10044671,알렉산드르 로고슈킨,감독,체크포인트
15044,10075538,케빈 코스트너,감독,미스터 브룩스
15045,10032547,브루스 A 에반스,감독,미스터 브룩스
15046,10060711,재리 패리스,감독,폴리스아카데미 3-재훈련
15047,10070353,진 퀸타노,감독,폴리스아카데미 3-재훈련
15048,10078044,크리스틴 피터슨,감독,"사랑,모니터 그리고 비상구"
15049,10085587,피터 게르시나,감독,걸스 온 탑2
15050,10048409,에밀 쿠스트리차,감독,축구의 신: 마라도나
15051,10091510,M.A. 티루무감,감독,신상
15052,20247769,미카엘 코헨,감독,어글리
15053,10038222,스콧 레이놀즈,감독,어글리
15054,20115541,제랄드 코코리티,감독,파리 프랑스 
15055,10074216,카티아 런드,감독,시티 오브 갓
15056,10083062,페르난도 메이렐레스,감독,시티 오브 갓
15057,10016593,로버트 레드포드,감독,석양을 향해 달려라
15058,10068722,존 R. 레오네티,감독,모탈 컴뱃2: 6일간의 전투
15059,10010194,대니 보일,감독,밀리언즈
15060,20273872,수트킨 페르스테겐,감독,프리즈 프레임
15061,10068104,존 심슨,감독,프리즈 프레임
15062,10012433,델머 데이브스,감독,피서지에서 생긴 일
15063,10018115,롤랜드 에머리히,감독,롤랜드 에머릭의 디스트럭션
15064,10065132,조 존스톤,감독,애들이 줄었어요
15065,10080951,톰 슐만,감독,애들이 줄었어요
15066,10017334,로비 벤슨,감독,사랑이 머무는 곳에
15067,10012583,도널드 라이,감독,사랑이 머무는 곳에
15068,10049925,예르지 카발레로비치,감독,쿼바디스 도미네
15069,10043871,안토니오 메르세오,감독,내사랑 돈환
15070,10077550,크리스토퍼 부,감독,리컨스트럭션
15071,10087210,하이메 로살레스,감독,아름다운 청춘 
15072,10031411,보 비더버그,감독,아름다운 청춘 
15073,10071294,찰리 채플린,감독,살인광시대
15074,10009949,다카하타 이사오,감독,이웃집 야마다군
15075,10022920,마이클 래드포드,감독,일 포스티노
15076,10009713,데이빗 모로,감독,뎀
15077,10059224,자비에 팔뤼,감독,뎀
15078,20100022,존 터틀타웁,감독,닌자 키드
15079,20072829,필립 로스,감독,프로투 타입
15080,10016802,로버트 스티븐슨,감독,난쟁이 왕국
15081,20115615,뵤타 야스니,감독,난쟁이 왕국
15082,10071294,찰리 채플린,감독,황금광 시대
15083,10024359,마크 존스,감독,공포의 럼펄스킨 
15084,10071294,찰리 채플린,감독,뉴욕의 왕
15085,10071294,찰리 채플린,감독,써커스
15086,10059483,자파르 파나히,감독,하얀풍선
15087,10040912,심형래,감독,영구와 땡칠이 소림사가다
15088,10051525,왕룡,감독,영구와 땡칠이 소림사가다
15089,10007501,남기남,감독,영구와 땡칠이 소림사가다
15090,10079907,테오 앙겔로풀로스,감독,안개속의 풍경
15091,10026897,미구엘 꾸르트와,감독,스케이트 오어 다이
15092,10053456,윌프레드 잭슨,감독,피터팬
15093,10088181,해밀턴 러스트,감독,피터팬
15094,10005614,김정진,감독,새앙쥐 상륙작전
15095,10004116,김문옥,감독,애마와 백수건달
15096,20030726,이광섭,감독,B타임의 정사 3
15097,10004595,김성수,감독,매춘 6
15098,10057343,이제락,감독,매춘 6
15099,10026750,문신구,감독,미란다
15100,10070659,진준랑,감독,웬일이니
15101,10071387,찰스 마틴 스미스,감독,스노우 워커
15102,10078519,클린트 이스트우드,감독,더티해리 4-써든 임팩트/서든 임팩트
15103,10067085,조지 밀러,감독,매드맥스3
15104,10075847,켄 로치,감독,레이닝 스톤
15105,10069336,줄리 브라운,감독,레이닝 스톤
15106,10043799,안태훈,감독,디워
15107,10040912,심형래,감독,디워
15108,10077213,크리스 켄티스,감독,오픈 워터
15109,10054323,윤석훈,감독,무림걸식도사
15110,10051525,왕룡,감독,무림걸식도사
15111,10005590,김정용,감독,무림걸식도사
15112,10054323,윤석훈,감독,무림사부대행
15113,10051525,왕룡,감독,무림사부대행
15114,10005590,김정용,감독,무림사부대행
15115,10040399,신상옥,감독,3 닌자 키드
15116,10059390,자끄 드와이용,감독,뽀네뜨
15117,10059215,자비에 보브와,감독,뽀네뜨
15118,10066867,조이스 버누엘,감독,살사
15119,10059888,장 클로드 브리소,감독,남자들이 모르는 은밀한 것들
15120,10036945,손케 보르트만,감독,베른의 기적
15121,10052887,위시트 사사나티앙,감독,시티즌 독
15122,10005423,김인수,감독,강력계
15123,10028971,박옥상,감독,늪에서 늪으로
15124,20127434,김욱,감독,무인
15125,10072139,최기풍,감독,무인
15126,10035443,서세원,감독,납자루떼
15127,10035704,석도원,감독,납자루떼
15128,10040866,심우섭,감독,의처 소동
15129,20030726,이광섭,감독,B타임의 정사 2
15130,10087459,한명구,감독,후리꾼
15131,10072077,최거영,감독,후리꾼
15132,10054293,윤봉춘,감독,노래하는 시절
15133,10043752,안종화,감독,노래하는 시절
15134,10042685,아터 휠러,감독,에스포춘
15135,10004364,김봉은,감독,백치원앙
15136,10007501,남기남,감독,백치원앙
15137,10043984,안해룡,감독,나의 마음은 지지 않았다
15138,10027834,민용근,감독,나의 마음은 지지 않았다
15139,10020339,리차드 플레이셔,감독,만딩고
15140,10083133,페리 킹,감독,만딩고
15141,10009949,다카하타 이사오,감독,반딧불이의 묘
15142,20308130,성열은,감독,그림일기
15143,10001683,고영남,감독,그림일기
15144,20111415,이민정,감독,그림일기
15145,10027387,미야자키 하야오,감독,바람계곡의 나우시카
15146,10029863,밥 싱어,감독,원초적 욕망
15147,10072521,최용호,감독,꿈의 정사
15148,10052282,우태영,감독,꿈의 정사
15149,10065148,조 캠프,감독,벤지 2 
15150,10062253,정지영,감독,안개는 여자처럼 속삭인다
15151,10057543,이지룡,감독,안개는 여자처럼 속삭인다
15152,10001683,고영남,감독,죽어서 말하는 여인
15153,10086840,하명중,감독,특별수사본부 배태옥 사건
15154,10056886,이원세,감독,특별수사본부 배태옥 사건
15155,10072851,최하원,감독,서울의 연인
15156,10071294,찰리 채플린,감독,파리의 여인
15157,10037392,숀 앤더스,감독,섹스 드라이브
15158,20115308,제프 비어,감독,펌프킨 헤드 2 
15159,10075562,케빈 테니,감독,악령의 광시곡 
15160,10026503,모흐센 마흐말바프,감독,가베
15161,20115650,크레이그 라이프,감독,낯선 여자와 정사
15162,10085604,피터 그리너웨이,감독,영국식 정원 살인사건
15163,10004364,김봉은,감독,합궁
15164,10007501,남기남,감독,합궁
15165,10012688,도리스 되리에,감독,내 남자의 유통기한
15166,10072486,최영철,감독,킹콩의 대역습
15167,10019458,리더 폴,감독,킹콩의 대역습
15168,10086713,하니 아부 아사드,감독,천국을 향하여
15169,10027231,미셸 오슬로,감독,키리쿠와 마녀
15170,10084455,프랑수아 트뤼포,감독,쥴 앤 짐
15171,10080951,톰 슐만,감독,가방 속의 8머리 
15172,10040243,신경균,감독,화심
15173,10072639,최인현,감독,캔디 캔디
15174,10023362,마이클 윈터바텀,감독,인 디스 월드
15175,10068722,존 R. 레오네티,감독,나비효과 2
15176,10065624,조던 스콧,감독,크랙
15177,10075538,케빈 코스트너,감독,꿈의 구장
15178,10086291,필 알덴 로빈슨,감독,꿈의 구장
15179,10029036,박윤교,감독,원무
15180,10004856,김시현,감독,흑거미
15181,10003692,김기,감독,눈물젖은 샌드백
15182,10004856,김시현,감독,강인의 무덤
15183,10020739,릭 에버리,감독,특수요원 BBI 
15184,10090330,황지강,감독,맨하탄 잠복근무 
15185,10090384,황풍,감독,여당수
15186,10035704,석도원,감독,애마부인 10
15187,10079202,타소스 불메티스,감독,터치 오브 스파이스
15188,10057811,이침,감독,황비홍의 일대종사
15189,20063776,박용준,감독,서울에서 마지막 탱고
15190,10033764,파트리스 르꽁트,감독,미녀들의 전쟁
15191,10060143,장률,감독,당시
15192,10051525,왕룡,감독,소화성 장의사
15193,10005590,김정용,감독,소화성 장의사
15194,10037986,스가와라 히로시,감독,드림 메이커
15195,10055192,이두용,감독,용호대련
15196,10036940,손창호,감독,동경 아리랑
15197,10006211,김한성,감독,빨강바다
15198,10035029,샘 페킨파,감독,가르시아
15199,10078519,클린트 이스트우드,감독,화이어폭스
15200,10075315,케네스 콜리,감독,화이어폭스
15201,10060343,장예모,감독,책상 서랍 속의 동화
15202,10004390,김삼락,감독,서글픈 사랑의 시작
15203,10049732,여명생,감독,독고구검
15204,10002440,권영순,감독,반수반인
15205,20110776,박태원,감독,나는 어떡하라고
15206,10043561,안승호,감독,천녀원앙
15207,10029555,박호태,감독,요화경
15208,20030726,이광섭,감독,매화방 천둥불
15209,10004116,김문옥,감독,강남 꽃순이
15210,10001971,곽소동,감독,가출소년과 쌍코대작전
15211,10035704,석도원,감독,은하에서 온 별똥왕자 3
15212,10040866,심우섭,감독,운수대통
15213,10005590,김정용,감독,사랑의 스잔나
15214,10037220,송존수,감독,사랑의 스잔나
15215,10060447,장일호,감독,검은 야광주
15216,10040399,신상옥,감독,반혼녀
15217,10043561,안승호,감독,파워게임
15218,10058765,임정수,감독,불여우
15219,10004856,김시현,감독,중원의 백일홍
15220,10029005,박우상,감독,대련의 해당화
15221,20127451,김선경,감독,낮과 밤의 두황제
15222,10054659,은희복,감독,돌아온 손오공
15223,20115248,모돈불,감독,흑태양-남경대학살 
15224,10003900,김도산,감독,의적
15225,10071132,차성호,감독,살꼬지
15226,10065800,조명화,감독,애마부인 11
15227,10029005,박우상,감독,차이나타운 2
15228,10040912,심형래,감독,뉴머신 우뢰메 5탄
15229,10006044,김청기,감독,뉴머신 우뢰메 5탄
15230,10026988,미라 네이어,감독,카마수트라
15231,20115554,스테판 노링톤,감독,데스 머신 
15232,10054323,윤석훈,감독,신혼소동
15233,10000505,강구연,감독,임소로의 부마동자
15234,10058640,임소정,감독,챔프의 분노
15235,10007501,남기남,감독,돌아온 쌍용
15236,10058081,이혁수,감독,원한의 여권
15237,10033736,빔 벤더스,감독,팔레르모 슈팅
15238,10059483,자파르 파나히,감독,택시
15239,10073546,카를로스 사우라,감독,택시
15240,10041296,아담 마커스,감독,라스트 프라이데이 
15241,20171630,키시 카이세이,감독,에그 맨 
15242,20115599,엉 클,감독,에그 맨 
15243,10072486,최영철,감독,검은 띠의 후계자
15244,10004856,김시현,감독,송화강의 비객
15245,10004068,김명용,감독,쌍용비객
15246,10054296,윤삼육,감독,쌍용비객
15247,20127451,김선경,감독,산동물장수
15248,10054323,윤석훈,감독,산동물장수
15249,10067881,존 바담,감독,드라큐라 
15250,20113550,안소니 디블라시,감독,드레드
15251,10051721,요시 와인,감독,유에스 씰
15252,10007002,나유,감독,당산대형
15253,10006089,김태룡,감독,사랑의 이름으로
15254,10086800,하륜,감독,밤마다 우는 뻐꾸기
15255,10058765,임정수,감독,지리산의 성난 토끼들
15256,10054323,윤석훈,감독,돌아온 소림사 주방장
15257,10005590,김정용,감독,돌아온 소림사 주방장
15258,10035443,서세원,감독,연분홍치마
15259,10063917,제인 캠피온,감독,스위티
15260,10078409,끌로드 를르슈,감독,아름다운 이야기
15261,10012121,데이빗 크로넨버그,감독,M 버터 플라이 
15262,10044886,알렉스 페리,감독,원초적 정사
15263,10083986,폴 W.S. 앤더슨,감독,솔져 
15264,10016714,로버트 버지,감독,다크 댄서 
15265,10083439,폴 그린그래스,감독,블러디 선데이
15266,10033736,빔 벤더스,감독,더 블루스-소울 오브 맨
15267,20115026,브라이언 J. 스미스,감독,육체의욕망 
15268,10051623,왕형리,감독,관동군 제8포로 수용소
15269,10067085,조지 밀러,감독,매드맥스
15270,10025898,멜 깁슨,감독,매드맥스
15271,20115614,제임스 그릭켄하우스,감독,아메리칸 코만도
15272,10016242,로렌스 라노프,감독,5인의 테러리스트와 나홀로 게임 
15273,10045935,앤드류 아담슨,감독,"나니아 연대기-사자,마녀 그리고 옷장"
15274,10078519,클린트 이스트우드,감독,더티 해리3-집행자
15275,10064363,제임스 파르고,감독,더티 해리3-집행자
15276,10082951,페놀 제임스트로,감독,투더데쓰
15277,10078519,클린트 이스트우드,감독,아우트 로
15278,10086559,필립 카우프만,감독,아우트 로
15279,10005590,김정용,감독,용비
15280,10054293,윤봉춘,감독,도적놈
15281,10025898,멜 깁슨,감독,치킨 런
15282,10008990,닉 파크,감독,치킨 런
15283,10085672,피터 로드,감독,치킨 런
