num,movie,sentence,score
8582,나를 죽여줘,연기가… 진짠줄 알았다,10
8583,20세기 소녀,"알바한테 속지 마세요 2022년도에 걸맞지 않은 영화입니다 배우들 때문에 봤는데 각본이랑 연출이 심하게 유치하고 촌스럽습니다. 진짜 뻔하고 뻔한 클리셰의 반복 유치찬란한 손발 오그라 들것같은 대사의 향연, 초등학생도 예상 가능한 스토리, 뿌옇게 필터만 씌워 놓으면 알아서 아련한 분위기 만들어 질거라고 생각한듯한 안일한 연출의 짬뽕입니다",3
8584,모럴센스,주인공들 연기가 좋았어요~,10
8585,블랙 아담,액션은좋구 스토리는 별로에요. 쿠키영상은 꼭보세요 ㅋ ㅋ,8
8586,썬데이 서울,원주율,1
8587,20세기 소녀,그리운 시절 오랜만이었습니다,10
8588,걸스 오브 막시,#GirlPower,10
8589,야차,와 여기에까지 친일파가 드글드글 하네~.대단들 하다. 친일매국노들 제거 영화는 무조건 10점이지~.,10
8590,블랙 아담,유치하고 뻔하긴 한데 재밌는 영화 ,8
8591,헤어질 결심,"아름다운 장미는 가시 위에 피고, 기쁨은 진한 슬픔 위에 핀다. 탕웨이의 발음이 몰입하는데 장애로 작용한다.",5
8592,인생은 아름다워,당시 20대 분들이 공감할 시대적 분위기와 연애 감정을 느낄 수 있도록 해준 영화. 완성도에 비해서 적은 관객은 안타까움...,10
8593,임포스터,생각할 거리가 많아서 좋았다,8
8594,한산: 용의 출현,선조님들께 나라지켜주셔 그져 감사하단...,10
8595,컴백홈,"조폭과 개그맨, 고향, 첫사랑이란 소재를 코미디, 드라마에 어떻게 하면 정말 이렇게 못 만들 수 있을까 싶을 정도로 관람 중간에 나가고 싶을 정도!",1
8596,20세기 소녀,주인공들만 이쁜 영화..그때 그시절을 흉내만 낸거 같은 영화.. 넘 뻔하다 유치하고 설정도  참,2
8597,트루먼 쇼,엄청난영화 추천추천 . ...,10
8598,공조2: 인터내셔날,너무너무너무 잼있게 봤어요,10
8599,컴백홈,너무 재미 없어서 화가 날 지경…,2
8600,컴백홈,너무 재미 없어서 화가 날 지경…,2
8601,육사오(6/45),감독 및 배우분들이 진짜 로또 맞았네요ㅋ,6
8602,블랙 아담,유치함. 무엇보다 DC의 가장 큰 문제점은 유머들이 올드하고 전체적으로 자연스러운 센스가 많~이 부족함. 마블이 하락세 타고 있는데 문제는 DC도 별 발전이 없다는것. 히어로 무비 자체가 이제 진부해진것도 있지만...,4
8603,20세기 소녀,무해하고 순수한 유해물질따위없는 유기농 로맨스,10
8604,인생은 아름다워,그냥 저를 얘기하는거 같았네요 ㅋ울고 웃고 참 재미있게 봤습니다~,10
8605,20세기 소녀,첫사랑은 이루어지지 않는다,10
8606,20세기 소녀,새벽 두시 자기 전 잠깐 켰다가 결국 날을 새게 만들었던 영화 같이 설레고 같이 애가 타고 끝엔 같이 마음이 애렸습니다 .. 유정양 우석군 너무 잘 어울리고 예뻐요 다른 작품으로 또 만날 수 있길 ㅠㅠ ,10
8607,블랙 아담,돈 시간 다 아까운 영화 ,2
8608,인생은 아름다워,정말 염정아 류승룡배우는말이 필요가 없네요..신파는 맞지만 좋은 작품임도 틀림없어요!남편이 통곡을 한다며 ..ㅠㅡㅠ너무 좋았어요,10
8609,블랙 아담,최근 본 영화 중에 가장 돈 안아까웠고 재밌었다. 다들 영화관에서 꼭 보길,10
8610,그래비티,아이맥스로 재개봉 됬으면 좋겠음...알폰소 쿠아론이 왜 최고의 감독인지 확연히 알수 있고 산드라 블록이 왜 오스카 수상 경력의 배우인줄 알수 있음.,10
8611,씽2게더,노래가진짜 너무너무좋고 감동적이에요.꼭 극장에서 봐야 알 수 있는 웅장함ㅜㅜ,10
8612,에브리씽 에브리웨어 올 앳 원스,지금의 나를 만든 건 그동안의 실망과 실패와 실수였음을,10
8613,20세기 소녀,이렇게 색다른 로맨스 영화는 처음이다..너무 좋아요,10
8614,인생은 아름다워,"시한부 빼고 나의 삶과 너무 똑같아 놀람. 특히 무뚝뚝한 남편의 행동, 대화내용까지..ㅋㅋ  지루할틈 없었고 추억 소환되는 노래, 웃음 포인트  다 좋았어요. 시작할때 부터 눈물이 나더니 끝날때는 더 났네요. 옆자리분은 끝나고 오열을 하더라구요. 나의 삶, 인생을 돌아볼수 있는 감동이 있는 영화였고, 주인공과 비슷한 나이 여성분은 혼자 보길 추천합니다. ",10
8615,비상선언,"별다른 기대없이 보면 볼만해요.평점과 댓글들 보고 안볼까 하다가 봤는데 배우들 연기가 워낙 좋아서 그런지 킬링타임용으로는 괜찮은것 같네요.요즘 사람들 기대치가 워낙 높아서 조금만 마음에 안들면 까내리기 바쁜거 같은데, 막 재미지고 완성도 있는 대작은 아니어도 평점만 보고 안보기에는 배우들이 너무 아깝네요. ",10
8616,인생은 아름다워,언제나.  염배우님의. 연기는. 최고입니다 영화가. 지루하거나. 재미없진 않습니다 ,6
8617,수프와 이데올로기,"우리가 잘 몰랐던 재일 조선인들의 삶, 제주 4,3 사건, 남북 분단과 이데올로기의 문제를 가족 이야기에 잘 담아 버무려 낸 영화입니다. 역사의 아픔이 가족과 개인의 아픔이 되고  그 아픔을 직면하고 견뎌내는 과정이 곧 가족의 역사가 되어 가는 과정을 카메라를 통해 담담하게 보여줍니다. 웃음과 눈물이 어우러져 감동을 만들어내는 좋은 영화입니다. 많은 사람들이 봤으면 좋겠다는 생각이 드는 영화네요. ",10
8618,오펀: 천사의 탄생,주인공은 언제부터 이렇게 남자를 밝혔었나…,6
8619,20세기 소녀,헤어질 때 너무 슬펐고 진짜 재밌어요 ㅠㅠ ,10
8620,헤어질 결심,별로입니다 보고나니머리아파요 ,1
8621,20세기 소녀,에잉 그니까 얼굴확인을 했어야지,10
8622,더 샌드,괴물이 특이해서 두번 봤음,7
8623,20세기 소녀,너무 재미있었어요진짜 다시 그때의 고등학생으로 돌아간 느낌이었고 남주여주 너무 풋풋한 첫사랑느낌을잘 살려서 연기한거 같아서 마음이 몽글몽글했네요 마지막은 너무 슬펐지만 기억에 많이 남는 영화였어요 ,10
8624,에브리씽 에브리웨어 올 앳 원스,"메시지가 진부해도, 결국 가슴 속에 남는 따뜻함...",8
8625,블랙 아담,기대 안했었는데2시간이 후딱 지나감..재밌었어요. DC홧팅~!!,10
8626,20세기 소녀,간만에 좋은영화 봤어요,10
8627,20세기 소녀,몽글몽글해지는기분 내 소녀시절이 그립다,10
8628,20세기 소녀,남주 다른영화도 보고싶다.,10
8629,블랙 아담,재밋게 봤어요 액션이 지림,9
8630,블랙 아담,설직히 DC영화 맨오브 스틸 이후 잼있다 생각한적 없었는데 이번은 ㅈㄴ 잼있드라,10
8631,인턴,정말 감동적이고 따뜻한 영화네요,10
8632,20세기 소녀,"정말 이런 청춘물 오랜만이고,,개인적으로 결말까지 정말 완벽했어요남주도 너무 잘생기고ㅠㅠ 다들 연기를 너무 잘해서 너무 몰입해서 봤네요",10
8633,20세기 소녀,전체적인 느낌은 좋다. 디테일은 많이 아쉽다. OST 만이라도.. 좀... 투자하지....,6
8634,마녀(魔女) Part2. The Other One,조금 과장된 부분이 있긴 하지만 세계관 확장이 된 건 좋다,10
8635,강철비2: 정상회담,좌파들을 위한 그들만의 영화. 재미 하나도 없음,1
8636,20세기 소녀,"20세기 감성에 스며들어 감동있게 영화 한편 시청했습니다. 김유정의 명품연기, 모든 배우님, 방우리감독님, 스탭님들 작년 추운겨울날 수고 많으셨습니다^^",10
8637,20세기 소녀,보라야~~!! 연두야~!! 현진아! 운호야!,10
8638,선과 악의 학교,잼있게봤어요 흐름도좋았구 볼거리도많았어요시간보내기좋았던것같아요 후기들보니 원작이있었나본데 그래서 아쉬워하시는건가? 잼있던데요    심오하게보지않아도 쉽고잼있는동화같았어요  ,8
8639,블랙 아담,드웨인 존슨이 이제 연기도 제법 하네... 너무 큰 기대를 갖지 않고 보면 충분히 즐길 수 있는 영화임.,8
8640,인생은 아름다워,"세번을 봤어요. 딸과 한번, 남편과 한번, 친구와 한번. 볼 때매다 노래가 새롭게 와닿네요. 정말 좋습니다.",10
8641,블랙 아담,드웨인 나오는건 믿고거른다다 하나같이 영웅물임,2
8642,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,기승전결은 깔끔하나 글쎄요..생각만큼 재미는 없었습니다;;,6
8643,인생은 아름다워,많은 분들이 영화관에서 보시면 좋겠어요! ,10
8644,"우리, 사랑일까요?",내 인생 청춘스러운 영화. 특히 ‘Brighter than sunshine&amp;#39; OST만 들어도 모든 전율을 느낄 수 있다. 설레 ~,10
8645,나를 죽여줘,"와이프랑 같이 보러같습니다극장안 1명 더해서 3명, 훌쩍 훌쩍 거리는 극장안 사운드가 더 슬프긴하네요. 참고로 전 안울었습니다.",9
8646,블랙 아담,올해 마블 영화보다 재미있다,10
8647,블랙 아담,딱 팝콘 무비에 충실 ~ 닥터 페이트가좋았어요 ^^,8
8648,블랙 아담,솜사탕기계밖에 생각안나는 영화,2
8649,인생은 아름다워,기대없이 보았는데 정말 재미있었습니다. 같이 본 가족 모두 웃고 울고 즐겁게 봤어요. 억지스럽지 않고 좋네요 ,10
8650,물방울을 그리는 남자,물방울이 눈물이 되는 순간,10
8651,에브리씽 에브리웨어 올 앳 원스,잘 모르겠다,5
8652,귀못,뭐야? 에이 내용이 이래도 한번은 놀라겠지했지만 너무 평온하게 재미없게 끝 ,1
8653,블랙 아담,Dc유니버스 특유의 오글거림,4
8654,블랙 아담,Dc유니버스 특유의 오글거림,4
8655,오펀: 천사의 탄생,"재미없다는 분들, 별 내용이 없다는 분들. 1을 다시 보세요. 그리고 2의 결말 통화내용을 자세히 들으세요..",10
8656,인생은 아름다워,진짜 눈물 콧물 다 빼며 울다웃고 전 관객들이 반복했습니다 감사합니다,10
8657,블랙 아담,맨인블랙에게 생각보단 재밌었다고 전해라 ,9
8658,인생은 아름다워,"세연이의 마지막 생일선물로 떠나는 세연의 첫사랑 찾기...툴툴거리면서도 모든 걸 받아주는 남편...그러면서 서로의 사랑을 확인하게 되는 뮤지컬영화OST와 어우러진 영화를 보면서 추억이 새록새록 돋아 즐겁게 웃으면서 OST도 따라 부르면서 울고, 웃고 즐겁게 봤어요    ",10
8659,선과 악의 학교,시간낭비. 샤를리즈테론에 낚였다. ,1
8660,20세기 소녀,ㅠㅠㅠㅠ결말이조금아쉽디만 ㅠ아쉬워야지 이루어지는첫사랑..재밌어요,10
8661,인생은 아름다워,"백만  잘못되었어요. 이백만, 삼백만, 사백만...오백만 고고고!",10
8662,우주 전쟁,"아들녀석은 톡소포자충 감염자라고 생각하면 행동양상이 이해 될수 있듯 딴건 다그렇다쳐도,, 외계인조종사들이 타고온 모선-먹구름에 휩싸여서 번개치고 벼락으로 내려꽂은 거대비행체의 행방은 어떻게 된건가? 지구궤도에 떠있다 지구가 바이러스와 박테리아가 우글대는 데라는 걸 알고 철수라도 했나?",8
8663,너의 이름은.,제 인생에서 가장 인상깊었던 영화.. 명작입니다,10
8664,인생은 아름다워,삶의 소중함과 가족의 소중함을 느낄수 있는영화,10
8665,신의 한 수: 귀수편,재미있네요 볼만합니다,10
8666,릴리 슈슈의 모든 것,"넘어서는 안 될 선을 기어코 넘어버린 이들의 이야기에 집중하려는 이유를 알 수 없다. 끔찍한 방관자이자 어떤 의미에서는 가해자이기도 한 주인공의 자기연민을 지켜봐야 하는 내도록 많이 괴로웠다. 그러지 않기로 어렵사리 선택한 다른 조연들의 강인함에 초점을 맞추어 주었으면 조금이나마 달랐겠지만, 이 영화는 그러는 대신 그들을 불행한 포르노적 시선으로 담아낼 뿐이었다. 감독의 더러운 시선이 너무... 노골적이었음",1
8667,블랙 아담,정말 무난해요저는 볼만 했답니다~,8
8668,블랙 아담,"진지한 사연이 있는 캐릭터인데 더 잘 활용할 수 있었을 텐데, 뭔가 전체적으로 억지 스러운 전개 같았네요.",6
8669,블랙 아담,나쁘지 않은 팝콘무비.흔하디 흔한 전개,6
8670,공조2: 인터내셔날,1보다 2가 더 재미있어요^^,10
8671,20세기 소녀,뿌엥..슬퍼..모든 눈물 있는 씬에서 공감이가서 나도 울었다..특히 열차타고 갈 때ㅠㅜ 너무 슬퍼....초반에 재미있어서 계속 재미있을려나 했는데 계속 재밌었다. 김유정님 너무 예쁘고 진짜 연기 찰떡 배경도 가을 있는 부분이 많아서 지금 이 가을 즐기기 참 좋은 영화같다. ,10
8672,20세기 소녀,계속 설레다 울다ㅜㅜㅜㅜ웃다 ...,10
8673,늑대사냥,진짜노잼ㅠ 리뷰첨써보게만들정도...ㅜ,1
8674,선과 악의 학교,모든게 쓰레기 내 주말을 날림,2
8675,미혹,잘 만든 분위기를 끝까지 끌고가진 못해서 아쉽네요,6
8676,블랙 아담,최근 히어로물중 원탑ㅋㅋㅋ 너무 기대이상ㅋㅋ마블 망가졌는데 다행임,10
8677,블랙 아담,그래서 주인공이 닥터 페이트인 거죠?,10
8678,블랙 아담,스토리는 별론데 연출은 충분히 영화값함,10
8679,20세기 소녀,눈물 없어졌다고 생각한 현역 군인도 슬퍼서 훌쩍거렸습니다 ㅜㅡㅜ 강력추천하는 영화 ㅠ,10
8680,인생은 아름다워,.... 못참겠어요 이영화,10
8681,20세기 소녀,"가볍게 볼 영화, 생각보다 좋았습니다!",10
8682,어메이징 스파이더맨,앤드류 가필드 너무 멋지다~엠마 스톤은 너무 예쁘고~,10
8683,선과 악의 학교,"20년 인생 살며 스킵을 한 번도 하지 않은 영화.원작을 모르고 봤으나 지루하지 않고 보는 내내 집중한 영화.무료한 인생에 잠시나마 즐거움을 줬습니다. 완성도 높은 영화며, 평점과 달리 완벽한 영화.",10
8684,썸머 필름을 타고!,"청춘에 대한, 영화에 대한 벅차오르는 사랑 이야기.",9
8685,20세기 소녀,"이야기는 얕게 흩어지고,캐릭터는  짙은 파동을 일으킨다.",7
8686,블랙 아담,지 꼴리는대로 하는 히어로 나쁘지 않다 시원시원한 액션도 좋았음,9
8687,블랙 아담,역대급 너무 재밌음.. 노빠꾸에 시원시원한 최고의 액션 영화 ,10
8688,20세기 소녀,그냥 너무 너무 전부 다 좋다,10
8689,블랙 아담,팝콘 무비의 정석으로 무난합니다,8
